youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh-cn,zh-tw,zu
cyzcC5XPuZI,2556,29,6695,0,0,7,4,0,0,4,0,0,0,0,30,0,11,225,1,2901,0,73,8,0,0,52,32,0,0,0,0,0,0,0,0,26,0,0,0,1,0,6,0,0,29,0,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,12,1,0,0,1,27,0,2,3,1,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4kOyH1L_3uQ,414,21,1143,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,1,312,0,16,1,0,0,19,6,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZOqWmRYk1M,6427,36,21582,0,0,5,2,0,0,9,0,0,0,0,52,0,45,217,3,8261,0,542,19,12,0,134,203,0,0,0,0,0,0,0,1,72,0,0,0,6,0,26,0,0,174,0,780,0,0,0,0,0,2,0,0,0,0,0,15,3,0,0,0,1,0,1,0,41,0,0,85,2,0,0,0,79,0,31,51,5,0,0,5,11,0,0,0,0,0,0,0,178,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
oaj531BuP0E,227,21,1411,0,0,0,0,0,0,1,0,0,0,0,1,0,2,30,0,354,0,17,6,0,0,9,24,0,0,0,0,0,0,0,1,7,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pGQzt0VEP14,6623,35,21411,0,0,7,1,0,0,8,0,0,0,0,77,1,59,270,3,10094,0,289,19,4,0,228,209,0,0,0,0,0,0,0,2,113,0,0,0,3,0,22,0,0,101,0,277,0,0,0,0,1,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,44,0,0,43,1,0,0,0,48,0,17,24,1,0,0,5,3,0,0,0,0,0,0,0,51,0,0,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
nsWtjfJ4jGE,177,13,430,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,87,0,5,0,0,0,12,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RmRiTTTPncw,22918,38,63686,0,0,22,18,0,0,4,0,1,0,0,422,0,195,1526,5,37229,0,1720,161,7,0,698,817,0,0,0,0,1,0,0,5,182,0,0,0,21,0,331,0,0,273,0,599,0,0,0,0,0,17,0,0,0,0,0,730,4,0,0,0,0,0,0,0,137,0,0,187,5,0,1,0,218,0,130,90,4,0,0,15,59,0,0,0,0,0,0,0,191,0,1,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
PC8tFzvjOhI,841,25,4171,0,0,0,0,0,0,0,0,0,0,0,11,0,4,73,4,1617,0,51,6,8,0,40,34,0,0,0,0,0,0,0,3,17,0,0,0,0,0,7,0,0,15,0,40,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,7,0,5,4,1,0,0,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJHHlFJ2xEs,1960,28,6140,0,0,0,1,0,0,3,0,0,0,0,40,0,22,58,3,2043,0,47,3,1,0,98,44,0,0,0,0,0,0,0,0,73,0,0,0,6,0,6,0,0,18,0,96,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,7,0,4,4,1,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0GNzufIeum8,303,21,898,0,0,0,0,0,0,3,0,0,0,0,15,0,0,15,7,333,0,13,1,0,0,6,14,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-wUIoIM0BCQ,673,16,2136,0,0,0,0,0,0,0,0,0,0,0,8,0,1,12,0,531,0,8,0,0,0,31,14,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3IkMH76XoA,33591,35,144178,0,0,2,33,0,0,30,0,0,0,0,855,0,413,2421,1,52975,0,1472,175,5,0,774,1316,0,0,0,0,0,0,0,1,88,0,0,0,8,0,785,0,0,483,0,737,0,0,0,0,0,8,0,0,0,0,0,79,10,0,0,0,0,0,0,0,392,0,0,251,11,0,0,3,166,0,56,156,2,0,0,14,289,0,0,0,0,0,0,0,795,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3Ms-CJoUUe4,4638,29,11701,0,0,4,3,0,0,4,0,0,0,0,34,0,17,262,0,7204,0,229,32,3,0,60,181,0,0,0,0,0,0,0,1,18,0,0,0,0,0,31,0,0,199,0,118,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,40,0,0,39,1,0,0,0,23,0,3,19,1,0,0,0,13,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
EXTM7_RX2T4,462,22,2534,0,0,0,3,0,0,3,0,0,0,0,5,0,8,26,0,588,0,10,12,0,0,17,35,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,7,0,14,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZHZ10ZyEk0,11253,32,28150,0,0,6,16,0,0,7,0,0,0,0,115,1,95,447,0,20294,0,468,61,3,0,121,367,0,0,0,0,0,0,0,3,34,0,0,0,77,0,57,0,0,253,0,285,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,99,0,0,71,4,0,0,0,71,0,23,81,0,0,0,5,11,0,0,0,0,0,0,0,243,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Ec0Z1v7jKDQ,11656,35,47521,0,0,3,3,0,0,12,0,0,0,0,80,0,61,440,7,12004,0,909,37,5,0,324,525,0,0,0,0,0,0,0,4,244,0,0,0,5,0,35,0,0,217,0,284,0,0,0,0,0,11,0,0,0,0,0,25,2,0,0,0,1,0,0,0,39,0,0,55,1,0,0,0,125,0,22,20,3,0,0,5,7,0,0,0,0,0,0,0,125,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Am0P4a0qB3E,8012,35,26346,0,0,6,8,0,0,12,0,0,0,0,47,0,40,342,2,10660,0,679,37,7,0,205,226,0,0,0,0,0,0,0,0,153,0,0,0,7,0,37,0,0,262,0,663,0,0,0,0,0,2,0,0,0,0,0,38,2,0,0,0,0,0,1,0,36,0,0,78,1,0,0,0,63,0,31,36,8,0,0,1,5,0,0,0,1,0,0,0,150,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
N3Ci9yGZ0Lo,283,17,992,0,0,0,0,0,0,1,0,0,0,0,5,0,1,9,0,391,0,8,12,0,0,14,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XpEhjawv7Qk,6381,34,20178,0,0,1,1,0,0,11,0,0,0,0,40,0,30,184,9,5773,0,364,17,2,0,459,160,0,0,0,0,0,0,0,1,418,0,0,0,1,0,12,0,0,94,0,627,0,0,0,0,0,2,0,0,0,0,0,36,2,0,0,0,0,0,0,0,65,0,0,94,2,0,0,1,15,0,20,29,3,0,0,9,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
r4oJJCFxi5Y,16799,35,53009,0,0,3,20,0,0,3,0,0,0,0,138,0,222,1019,65,34003,0,965,420,9,0,353,591,0,0,0,0,0,0,0,24,101,0,0,0,32,0,232,0,0,255,0,608,0,0,0,0,0,3,0,0,0,0,0,18,5,0,0,0,0,0,0,0,148,0,0,107,21,0,0,0,163,0,510,41,1,0,0,12,61,0,0,0,0,0,0,0,201,0,0,1,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
pgfmiRxbD9g,1252,28,5178,0,0,2,0,0,0,3,0,0,0,0,12,0,18,66,1,2057,0,81,6,1,0,68,56,0,0,0,0,0,0,0,1,34,0,0,0,1,0,3,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,1,0,0,0,10,0,3,5,0,0,0,1,17,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WwjcQGui6bI,7892,32,42718,0,0,6,3,0,0,14,0,0,0,0,41,0,57,603,6,30495,0,1040,53,4,0,138,316,0,0,0,0,0,0,0,2,63,0,0,0,3,0,44,0,0,227,0,882,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,63,0,0,77,0,0,0,0,51,0,44,42,1,0,0,14,15,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0
0YFWS4QIp3s,459,16,1524,0,0,0,0,0,0,1,0,0,0,0,1,0,3,6,0,510,0,12,0,0,0,1,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wb7dDxDNvtc,193,13,533,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,77,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepaW8VtnWk,274,17,986,0,0,0,1,0,0,0,0,0,0,0,7,0,3,4,0,381,0,10,0,0,0,13,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACMyNeYeSrc,220,12,673,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,114,0,7,1,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oiIML2cnBYU,412,22,1723,0,0,0,0,0,0,1,0,0,0,0,10,0,5,29,1,495,0,23,1,0,0,10,9,0,0,0,0,0,0,0,1,4,0,0,0,1,0,7,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceX3huxNqso,1506,28,6566,0,0,1,0,0,0,2,0,0,0,0,35,0,30,92,4,2651,0,99,6,0,0,81,56,0,0,0,0,0,0,0,0,38,0,0,0,1,0,5,0,0,24,0,63,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,9,1,0,0,0,20,0,5,3,1,0,0,1,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32CtDfkoH2A,157,17,740,0,0,0,3,0,0,0,0,0,0,0,2,0,1,14,0,500,0,20,2,0,0,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,11,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YU5Mu0S3hLU,522,15,1459,0,0,0,1,0,0,0,0,0,0,0,2,0,0,8,0,365,0,23,0,0,0,20,11,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Vy82Zj4KIw,11982,41,44521,0,0,8,20,0,0,6,0,1,0,0,99,3,128,791,11,27172,0,947,365,5,0,139,503,0,0,0,0,1,0,0,11,27,0,0,0,12,0,200,0,0,290,0,353,0,0,0,0,0,1,0,0,0,0,0,13,5,0,0,0,0,0,0,0,109,0,0,95,11,0,0,2,151,0,91,49,9,0,1,7,56,0,0,0,1,0,0,0,174,0,0,3,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0
-SyNyQGxhEI,8772,30,31049,0,0,0,8,0,0,10,0,0,0,0,106,0,66,396,2,10328,0,341,18,0,0,343,515,0,0,0,0,1,0,0,3,249,0,0,0,3,0,35,0,0,107,0,267,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,66,0,0,31,0,0,0,0,27,0,15,24,2,0,0,2,7,0,0,0,0,0,0,0,38,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
fv1JI32xV_k,3372,30,10861,0,0,5,1,0,0,3,0,0,0,0,19,0,28,88,2,4294,0,116,7,1,0,280,61,0,0,0,0,0,0,0,0,312,0,0,0,0,0,12,0,0,40,0,106,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,19,0,0,22,0,0,0,0,31,0,3,6,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
WYljZh_zIo4,1309,20,3596,0,0,0,0,0,0,0,0,0,0,0,3,0,6,16,0,678,0,8,3,0,0,37,19,0,0,0,0,0,0,0,0,24,0,0,0,2,0,1,0,0,6,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4VDwOEEZEU,346,20,2923,0,0,0,1,0,0,4,0,0,0,0,1,0,5,68,0,1701,0,38,1,0,0,5,31,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IhwMEPtEKeM,96,11,296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,40,0,3,0,0,0,9,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kfbd6tM9MhM,1157,24,2979,0,0,1,0,0,0,0,0,0,0,0,22,0,10,36,2,1504,0,55,2,0,0,36,25,0,0,0,0,0,0,0,0,32,0,0,0,0,0,5,0,0,14,0,71,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,10,1,0,0,0,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vNFTtDh4mEg,2132,24,5958,0,0,3,0,0,0,1,0,0,0,0,11,0,4,39,0,2706,0,66,4,0,0,139,57,0,0,0,0,0,0,0,0,152,0,0,0,0,0,4,0,0,23,0,66,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,20,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
xEDBlL--B94,163,12,401,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,100,0,3,0,0,0,6,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2YAFV8CdOQ,141,14,336,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,103,0,8,0,0,0,5,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qYXgudKV7fI,16386,30,49529,0,0,1,8,0,0,15,0,0,0,0,827,0,155,709,2,23152,0,620,158,3,0,801,638,0,0,0,0,0,0,0,1,553,0,0,0,0,0,800,0,0,311,0,280,0,0,0,0,0,0,0,0,0,0,0,121,8,0,0,0,0,0,0,0,84,0,0,145,3,0,0,0,55,0,67,72,2,0,0,2,199,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDOKMLLJ2pg,1989,27,5105,0,0,4,2,0,0,3,0,0,0,0,40,0,22,105,0,3269,0,110,3,1,0,34,67,0,0,0,0,0,0,0,1,15,0,0,0,1,0,10,0,0,29,0,99,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,9,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zd7pcTbti3c,418,19,2596,0,0,0,0,0,0,1,0,0,0,0,1,0,4,27,0,218,0,5,4,0,0,8,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_YajgtGF5s4,3591,25,11604,0,0,1,0,0,0,1,0,0,0,0,40,0,23,102,0,4984,0,132,13,0,0,260,85,0,0,0,0,0,0,0,0,260,0,0,0,0,0,11,0,0,51,0,115,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,0,0,20,0,0,0,0,33,0,6,13,0,0,0,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
bY_TqcsMyHM,29559,38,151529,0,0,6,66,0,0,38,0,1,0,0,364,1,579,2182,2,61310,0,2960,398,40,0,491,1561,0,0,0,0,0,0,0,22,153,0,0,0,11,0,94,0,0,904,0,843,0,0,0,0,0,9,0,0,0,0,0,73,21,0,0,0,0,0,0,0,724,0,0,245,5,0,0,5,290,0,245,93,14,0,0,16,532,0,0,0,0,0,0,0,340,0,1,2,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
PLSQhFxBsas,9991,35,29423,0,0,6,7,0,0,12,0,0,0,0,91,0,62,353,1,11461,0,783,29,6,0,339,399,0,0,0,0,0,0,0,3,302,0,0,0,1,0,34,0,0,266,0,992,0,0,0,0,0,1,0,0,0,0,0,28,1,0,0,0,0,0,1,0,76,0,0,102,1,0,0,1,52,0,32,49,6,0,0,12,7,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
rRBpQxOq6LQ,277,17,827,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13,0,387,0,7,7,0,0,24,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yl_rmlS4u9s,4467,32,14502,0,0,3,5,0,0,8,0,0,0,0,47,0,23,155,5,6831,0,254,31,1,0,319,188,0,0,0,0,0,0,0,1,348,0,0,0,2,0,64,0,0,91,0,160,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,0,36,0,20,13,2,0,0,1,9,0,0,0,0,0,0,0,32,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
HIN03H2-u8M,2576,26,13346,0,0,0,1,0,0,4,0,0,0,0,17,0,5,54,2,1963,0,64,7,0,0,88,130,0,0,0,0,0,0,0,2,72,0,0,0,0,0,7,0,0,32,0,69,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,15,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DnXdZRCQi1U,414,14,1212,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,132,0,2,0,0,0,18,5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XL7L20BwGy0,298,15,776,0,0,0,0,0,0,0,0,0,0,0,12,0,1,12,0,294,0,16,0,0,0,14,15,0,0,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm7MPK5FqV8,14502,39,39801,0,0,22,4,0,0,14,0,0,0,0,118,0,63,402,12,15509,0,533,48,2,0,215,330,0,0,0,0,1,0,0,1,186,0,0,0,5,0,70,0,0,133,0,1825,0,0,0,0,1,4,0,0,0,0,0,13,1,0,0,0,0,0,1,0,69,0,0,58,1,0,0,5,68,0,21,1206,1,0,0,6,8,0,0,0,0,0,0,0,87,0,2,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
tQMCXkvvoHc,1432,25,3722,0,0,0,1,0,0,1,0,0,0,0,13,0,7,22,0,1258,0,72,3,1,0,66,20,0,0,0,0,0,0,0,0,26,0,0,0,0,0,4,0,0,16,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ne97jyXN6k8,840,23,3825,0,0,0,0,0,0,9,0,0,0,0,17,0,9,33,0,911,0,26,8,2,0,14,35,0,0,0,0,0,0,0,0,10,0,0,0,1,0,5,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,3,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LoSzVHfDIZE,4305,31,13428,0,0,2,2,0,0,3,0,0,0,0,15,0,15,122,0,5135,0,476,10,4,0,65,100,0,0,0,0,0,0,0,0,23,0,0,0,2,0,14,0,0,112,0,644,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,0,82,0,0,0,4,35,0,13,35,1,0,0,8,6,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ZSz9gdJgFmk,546,13,1491,0,0,0,0,0,0,0,0,0,0,0,5,0,1,7,0,149,0,2,1,0,0,24,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yeGjZ__yjk,6565,32,22449,0,0,0,15,0,0,18,0,0,0,0,44,0,82,297,2,9031,0,226,22,1,0,192,227,0,0,0,0,0,0,0,2,155,0,0,0,0,0,6,0,0,147,0,279,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,45,0,0,31,0,0,0,1,42,0,13,22,3,0,0,2,7,0,0,0,0,0,0,0,40,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
