video_id,comment_id,author,author_channel_id,text,like_count,published_at,parent_id,reply_count
NKS3XkrpZOI,UgzjJlO_0quOa_PVTI54AaABAg,@Muxkaan,UC1-9mTVxR3RHrXSEx5qFZ1Q,"That was iconic like 'the face' 'the slide' and 'the way he fell after clapping dk'
ICONIC DIVA BONON",0,2024-12-30T03:11:55Z,,0
NKS3XkrpZOI,UgzgIiyGA3xwSuMVfGh4AaABAg,@iridescentshimmer8044,UCkFaqH2bUnDHSdWS0UuVe3A,"Actual gagman, part time KPop boy group rapper😂",0,2024-12-17T14:29:45Z,,0
NKS3XkrpZOI,UgyGryuI1-thMq5Q0TR4AaABAg,@tis297yk,UCTtymn-2V7I4PKiFUHVQpJw,"VERNON🤣🤣🤣🤣
I love your sense of humor🫶🫶",0,2024-12-08T08:49:46Z,,0
NKS3XkrpZOI,Ugzh9gD0DWsTg4UeYcR4AaABAg,@paww_sam,UCN1vNSYttqf1avgBerQBHug,Vernaldooooo 🔥🔥,0,2024-11-28T10:40:26Z,,0
NKS3XkrpZOI,Ugyar00cZ71SUGghEYl4AaABAg,@不知道布吉岛-o3b,UCQqxbeQRrTUf_Ypv666V7vw,全韩国最搞笑的人!😂,0,2024-11-27T08:42:20Z,,0
NKS3XkrpZOI,UgzLAVxltZR-tQdTd094AaABAg,@캐럿_SEVENTEEN_svt,UC5wDPycS5aL2VlA4smOFc5Q,버논아..참 열일하는구나 넘 귀엽다❤,3,2024-11-26T13:12:55Z,,0
NKS3XkrpZOI,UgwCSKm1zo9aiU2ISHV4AaABAg,@rommy8676,UCcz6gZzF__h0YiLnQYFyKZQ,Vernon's wig is not wigging...vernon another playful side revealed btw💗💜🎀✨️,0,2024-11-25T06:33:48Z,,0
NKS3XkrpZOI,UgyN7DKQjBFH3UTJuyx4AaABAg,@HRH-l4v,UCvz_Cu7K_m36x9_ny2LxoOA,vernon is iconic for this 😂😂,1,2024-11-18T13:35:05Z,,0
NKS3XkrpZOI,UgzEnN6hkfZ3b1r3UPF4AaABAg,@EvilAngelKyu,UCh-UJNaXdM1gtxDdZpYsNYw,🥰,0,2024-11-18T13:13:06Z,,0
NKS3XkrpZOI,UgzPUQ8tkgZ2K_Qn8Zp4AaABAg,@LamarLamora-h5e,UCf_sYdcQGkgTzde8JMr3xqQ,VERNON 😂😂😂😂😂💎💎💎💎,0,2024-11-17T20:57:59Z,,0
NKS3XkrpZOI,UgznxAPwmNu8qelpf8V4AaABAg,@ejiwatson6390,UCf2xcpND8CHZ3K6JFzCXqkg,🧡🖤🧡,0,2024-11-16T04:21:04Z,,0
NKS3XkrpZOI,UgwFsAu8aXx8yO5cJbt4AaABAg,@dududada6892,UC3gUCD5r-zRVQ8-7N0bdJpw,Thankyou for new meme Vernon🤣,0,2024-11-15T13:55:57Z,,0
NKS3XkrpZOI,Ugw5hWDhfJFmY3Ee_9h4AaABAg,@gyucheolkooklvs,UCRS9jQU1x_1eHTTgXDJIX7A,Lovelotsss,0,2024-11-15T08:33:46Z,,0
NKS3XkrpZOI,UgyxQozptmeiVPmIvMJ4AaABAg,@НатальяФранцева-э3л,UCtq9eimd-V-6wvW-0pXPhPA,Подъемный кран на выставке!,0,2024-11-15T03:53:48Z,,0
NKS3XkrpZOI,UgwDCEt3OrepIBdY1-J4AaABAg,@usersoCATASTROPHIC,UCWpxwwiLaDMivZSPW-amdtg,OMG Woozis laugh in the background 😂😂,0,2024-11-14T17:47:02Z,,0
NKS3XkrpZOI,Ugz-7dJMmgUgEn4VTU94AaABAg,@Lisa_Felix9700,UC0Ek3AonphC-OK1UOCJJoUg,I Love You Soo Much Vernon❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2,2024-11-14T17:00:29Z,,0
NKS3XkrpZOI,Ugwh4X42ABdMxsWHsYZ4AaABAg,@pouty_coupszi,UCxoFpVCCEY5DdI0cQ84i0_A,vernoooon 😭😭,0,2024-11-14T16:15:50Z,,0
NKS3XkrpZOI,Ugyo8dCf6qr3eqlZC-d4AaABAg,@soyeonlee2017,UC-_b-1P2JZNR9sqk-8sgaOg,버노니 만땅 신났다 ㅋㅋㅋ 나도신나,1,2024-11-14T16:04:36Z,,0
NKS3XkrpZOI,UgyM9lamWXTqwkJlGYp4AaABAg,@もちのり-q5x,UChUJV8bczmliXVsYfA3XeLA,ていうか、ウジくんの笑い声が増幅させるwwwwwwwwwwwwwww,0,2024-11-14T14:19:49Z,,0
NKS3XkrpZOI,UgwqJS_FnB-ZopB5-YN4AaABAg,@もちのり-q5x,UChUJV8bczmliXVsYfA3XeLA,"これ2回もやってたことを公式で知ったww 
どうしてこんなに面白いのwwwwwwww",4,2024-11-14T14:19:00Z,,0
NKS3XkrpZOI,UgyP7X2yvEeBuwShH1x4AaABAg,@MyOt13,UC59lZOC1R6I_ASrWWqonNug,BLONDEteen shall go down in history. This day was another iconic and fun day in caratland,0,2024-11-14T10:30:11Z,,0
NKS3XkrpZOI,Ugx7aKOVxItSpXFzIrF4AaABAg,@StrwbryMochi_Ddeonu,UCFQg5JO0zWiYVJzAoomMW1g,This is just such a Verbon thing to do... 😅🤣😂♥️♥️♥️,2,2024-11-13T23:15:07Z,,0
NKS3XkrpZOI,UgxbtjUWShSSS-GLafp4AaABAg,@maldonadodulce6218,UC0Xq9E5OCql9rT3xXOpioLw,"Saw so many pics and videos of this ICONIC moment… All I can say is this was by far the funniest thing I have seen in a Seventeen tour! 

TO THE FANS THAT WENT THERE WITH THOSE WIGS, YOU GUYS ARE LEGENDS!! THEY ALL MATCH THE ENERGY AND VIBES OF SVT! 👏🏼 THIS IS WHAT MUSIC IS ALL ABOUT, AND I’M HAPPY TO SEE THAT THEY ALL ENJOYED IT! ❤

THANK YOU SEVENTEEN FOR BEING SO DOWN TO EARTH, POSITIVE AND FUNNY TEAM! ❤",0,2024-11-13T20:58:07Z,,0
NKS3XkrpZOI,UgyVuNYL6B7kRItr_Dx4AaABAg,@halfplastic4902,UCLo1Gt8BZtx3YK_D20-XZbA,Shofia lihatlah kakak mu😂😂😂😂,0,2024-11-13T18:45:44Z,,0
NKS3XkrpZOI,Ugw7arUgZv_ZIhQrw8F4AaABAg,@sudarshanchiranchiran5950,UCl8LKs2vU5VzJ0ydo-IkAvQ,lol😂,0,2024-11-13T14:24:07Z,,0
