author,text,likes,published_at
@Alexaeun_11,"Dahyun's ""lt's okay, Tzuyu"" is the best thing i heard
today!",1,2025-04-21T16:43:19Z
@kaylajay951,Jeongyeon is so bf helping with the tent 🥹❤️,0,2025-04-02T23:11:28Z
@deechannel2903,3:17 so it means what MINA wanted dreamt come tru.. she wanna got wardrone like chaengie❤😊,2,2025-03-27T09:45:01Z
@AlmaBoncodin,miss this camping²,0,2025-02-23T02:18:26Z
@nhaviakang3081,can't believe it's been 4 years since it was released,0,2025-02-16T05:39:02Z
@im_baeonetv,19:05 NAMOSA 😳,0,2025-01-11T14:57:39Z
@Frtwiceonce,Watching in 2025❤,0,2025-01-10T08:34:14Z
@tzupinteret,my homee frfr,0,2025-01-09T12:51:43Z
@tzupinteret,theyre so cute and funny omg,0,2025-01-09T12:51:09Z
@Elfangor-Sirinial-Shamtul,My favourite part is seeing the members wear the outfits that Chaeyoung lovingly picked out for them. And as its TWICE they look lovely in Chaeyoung's clothes too! 🍭,2,2024-12-10T22:10:49Z
@KawaiiiG,"As soon as Jihyo didn't scream out to everyone, I knew it was cause she wanted to scare others with the snake, hahah 🐍",1,2024-11-26T06:00:35Z
@jdss8407,"It feels so nostalgic watching this. I've been binge watching all of the TWICE contents from 2016-2021 because I was an active fan before, even since in the middle of the year of 2022, I fell out of the kpop world. I stopped getting updates from them and it became my reason why I felt some 'burnout' in kpop. Now that I'm watching this again in 2024, I hope watching this gives me the same spark that I felt before🥺❤️",6,2024-10-19T18:16:05Z
@Asabidou,life feels refreshing after watching this 😸,2,2024-10-03T19:13:01Z
@SarahcristinaMorta,im here again to watch and laugh,2,2024-09-12T11:07:14Z
@kevinjameswong,14:44 love Sana,0,2024-09-04T15:46:52Z
@xxxKevinx,Gracias por los subtítulos 👍🏻🤍,2,2024-08-13T13:17:24Z
@stan500groupsandsoloistofpopas,"Wow ya 4 años🥺, que nostalgia cuando lo vi apenas salió🥺.",3,2024-08-07T05:33:32Z
@archange_pino,"チェヨンの服のセンスが凄くいい
一緒に買い物に行きたい笑笑💗💗💗",0,2024-07-12T06:04:05Z
@kwangryul-z5x,나연이 기운없어보이네,0,2024-07-06T16:16:24Z
@lhynuelarci,i can't stop laughing when nayeon run from the bee 😂😂😂😂,1,2024-06-16T08:03:40Z
@Midnights13-ts,Rewatching because i need the calming vibe this episode gives,0,2024-05-29T19:40:23Z
@justbreathe7845,9:12,0,2024-05-18T17:59:09Z
@robinhong3599,太療癒了~好幾次都看到睡著,1,2024-05-13T07:04:22Z
@miyawaki__,Watching these for the first time since I have no time watching them because of my busy schedule 😸,0,2024-04-28T18:29:18Z
@booritoe,"15:28 ""eh?""",2,2024-04-11T23:50:00Z
@booritoe,4:08 Minari 🐧,3,2024-04-11T23:38:09Z
@ranoeldagang0720,11:06,1,2024-04-08T03:25:25Z
@BTSARMY-cs6fr,❤❤ tzuyu Mina sana cheayoung nayeon so cute nice voice,1,2024-03-30T09:49:37Z
@jeremymilan1899,tzuyu et chaeyoung sont adorable ❤,2,2024-03-27T21:16:33Z
@blakemorales_22,CHAE MI AMOR❤❤,0,2024-03-27T19:37:54Z
@MVLD_J,"1:52 ""빠르고 치열하게 달려온 여러분 수고 많으셨습니다"" 이 말 왜이렇게 눈물나지 😢😢",3,2024-02-26T18:28:33Z
@roniejeanflores2853,Nayeon pretty,1,2024-02-14T15:28:30Z
@numpang-lewat01,9:12 minariiii,0,2024-02-10T14:32:27Z
@zrkn0,"as a new once, I'm baffled at the sheer amount of content I can binge through until their new album drops🛐",3,2024-02-09T14:22:42Z
@ashleykim0423,2024 still watching this soothing and relaxing day of Twice❤❤,2,2024-02-07T12:06:24Z
@Ayaanbashiirxasan-f9j,Ilove you Twice ❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉,0,2024-02-02T11:53:36Z
@itz_kaylazish,"11:04 the way sana says ""chocolate"" is so cute😭
Im rewatching all their ttt 😭💗",2,2024-01-17T10:43:54Z
