video_id,comment_id,author,author_channel_id,text,like_count,published_at,parent_id,reply_count
HUQqrJxajAU,UgxWII1Yu_FPN-JdTsR4AaABAg,@nancycostas_SF9,UCZJXE3Q93tFScmEd6qKUcNQ,🩵🥹🩵,0,2025-03-22T21:46:22Z,,0
HUQqrJxajAU,UgzxacIGP87w6WB4cPx4AaABAg,@dreamy_fashion77,UCSdt-VMM1oE4zL7HjYAyJ_A,taeyang won the bingo game😅😅,0,2024-09-28T13:09:58Z,,0
HUQqrJxajAU,UgzK1Q3xFkNjMM_JFb14AaABAg,@김띵똥-u8q,UC8Cw0e3Av83lEkhlPas03wg,얼굴이 미래다,0,2024-09-27T22:55:27Z,,0
HUQqrJxajAU,UgxTFjWh9Y-h2IGS7ZR4AaABAg,@nargisparven-2,UCnUy8r5NMSR7fRj_Hv3B4sQ,"""And I love this group. 😊""",2,2024-09-22T15:05:10Z,,0
HUQqrJxajAU,Ugz9mppFnNpKYexXPv14AaABAg,@nargisparven-2,UCnUy8r5NMSR7fRj_Hv3B4sQ,I LOVE THIS SONG,3,2024-09-20T07:53:08Z,,0
HUQqrJxajAU,Ugx-t6znVXxtYpErLN54AaABAg,@MissMo0n0,UC7GKM1ERjE2Ogu0WcRnNrRQ,"Yes don't worry, be happy❤",1,2024-09-15T02:52:52Z,,0
HUQqrJxajAU,UgxOQJIn5B5UBip-rKB4AaABAg,@marthaorozdom9807,UCNDgqWg_H0t8pjWjJL3rCfg,"😊 SF9 chicos guapos y talentosos ya los extrañaba, gracias por regresar con proyecto nuevo y fresco. Canciones nuevas para mi playlist 🥰🥰",0,2024-09-13T19:07:17Z,,0
HUQqrJxajAU,Ugwf6u6OTVvS1c4GR_B4AaABAg,@XimenaArellano-e9l,UCjFV7kKiYB3VLHKNNc-jqvg,❤❤❤❤,0,2024-09-13T04:30:23Z,,0
HUQqrJxajAU,UgyC2pxHBrcmj_nUVnJ4AaABAg,@bts_hooois2964,UC_MP-ZGk3UHKr5v_APIPMBg,Love you ❤❤❤❤❤❤❤,0,2024-09-12T09:16:55Z,,0
HUQqrJxajAU,UgwJWNrLrzid38tXklR4AaABAg,@하연-x9x,UCwue_SlRC74ilpsgsr2W5eA,Chani oppa😍😘,1,2024-09-11T23:22:29Z,,0
HUQqrJxajAU,UgwTL6lm2SHE2ZvQ9IV4AaABAg,@하연-x9x,UCwue_SlRC74ilpsgsr2W5eA,"찬이오빠
당신은 정말 매력적이고 귀엽습니다.
당신은 나의 별이다🌟",1,2024-09-11T23:22:02Z,,0
HUQqrJxajAU,Ugy9tNeDCAE4VBb19yB4AaABAg,@RubiPérez-w4b,UCrtULGh7YZAZKkMS43ge0XA,Sf9 los amo 💕😍😘💓😘😘😘😘😘❤❤❤❤❤❤,3,2024-09-11T18:31:16Z,,0
HUQqrJxajAU,Ugwh2jPN7FU8cV347Ep4AaABAg,@조범근-s1p,UClceOmgdCnqy0LAC_FYjo1Q,재윤 주호 다원 로운님도 있으면 딱인데,0,2024-09-11T10:43:08Z,,0
HUQqrJxajAU,Ugz3vJzICPCk444w64h4AaABAg,@Fantasy_LoveRace,UCPJAh4T2iuQv4Px71YUYKiQ,Brothers for life 💪🏽💓,1,2024-09-11T08:35:18Z,,0
HUQqrJxajAU,UgxNtSe1esWBhvUormJ4AaABAg,@MarToTheMarvelous,UCYRHP3Vmoqzlvpjpmp650tA,I need a cheer up session like this from SF9 😍,3,2024-09-10T23:42:14Z,,0
HUQqrJxajAU,Ugw04gJYRstYQCdH4ih4AaABAg,@mariaisabelhonoresaraya9550,UCs5kzzhjAL0ydF8HXPd-6JA,"Soy feliz y seamos felices junto a los mejores SF9 espero más de sus cortos y proyectos futuros ,éxito, yo feliz desde 🇨🇱 chile",1,2024-09-10T23:24:21Z,,0
HUQqrJxajAU,UgwLuFhfR7_Bi1gZ5zJ4AaABAg,@carmenhampton2946,UCgozJidyD0cfvroE_SsssJQ,😊❤❤❤,0,2024-09-10T17:31:32Z,,0
HUQqrJxajAU,UgwWO1i_gdCL0c-xxrJ4AaABAg,@micyholbrook5098,UCflw9f5sR-tRO0PLBbzdg5Q,Love the message!,1,2024-09-10T15:29:53Z,,0
HUQqrJxajAU,UgxH6E8cehpdNWktDy94AaABAg,@jafarzeynoddin,UCNdcSsPidWLrHVOOu0WB8pQ,My boys❤,1,2024-09-10T15:05:37Z,,0
HUQqrJxajAU,UgzQ63w3ROBehWTBIph4AaABAg,@Lalla_Lullu,UCjZkgDBSJXyoTErGT7UbRmA,❤❤❤❤,1,2024-09-10T14:19:35Z,,0
HUQqrJxajAU,UgyRnzgYMg-N1FKrdGN4AaABAg,@user-p1FANFit,UCvSCJLngTltgEtMCyxqNAWw,"最高…
可愛すぎる！",1,2024-09-10T11:04:05Z,,0
HUQqrJxajAU,UgzdkhMZSs8oNdE82ot4AaABAg,@cancan-00,UCR3RzjlQRe9XAdaGrafuDTw,덕분에 행복한 8월 이었습니당❤,1,2024-09-10T10:19:23Z,,0
HUQqrJxajAU,UgxRDZ2KQVuW0LXmPfB4AaABAg,@darlenedevegan8370,UCQckIVGGvGERZ6c_YO04bYg,"You guys look great. 
So worried about Zuho lately😢 haven't heard or seen anything from him. Is he okay?😮",2,2024-09-10T03:22:10Z,,0
HUQqrJxajAU,UgyHTN74d8jWLXyofc54AaABAg,@kathyamspacher7801,UC9K2v_EEGjirzrwIHVhaC1g,"You were my introduction to kpop. I was a late starter here in US 2023. I am so happy to see your success now, you men are so talented and you have worked so hard.🙏✌️🤌🤗🤗🤗🤗❤️🔥🔥🔥",2,2024-09-10T02:35:37Z,,0
HUQqrJxajAU,UgzZSe5HzQMah9AJ1S54AaABAg,@danysaurrr,UCsRi7fadz9NukHwnwoD3Rsw,omg☹️☹️☹️,0,2024-09-10T00:26:45Z,,0
HUQqrJxajAU,UgxmCkJ15lWKnLJlOil4AaABAg,@jhstar-fantasy,UClU1CEcDJNpSMRlUCQceUIw,화면이 셒구로 가득찼어 행복해~ 고마워~😊 셒구도 행복하자❤❤❤,8,2024-09-10T00:25:27Z,,0
HUQqrJxajAU,Ugy0ff-js3u1wYhqmVt4AaABAg,@SuperFantasy.9,UCBMrSKvEx2JLepMv5tJ3rBw,❤,2,2024-09-10T00:25:19Z,,0
HUQqrJxajAU,UgzENTrX17f9yhtkHuh4AaABAg,@mocren1123,UCTjt9GQ73FokvEHg_aGazcg,사랑해 에세푸나인 ㅠㅠ❤,2,2024-09-10T00:12:36Z,,0
HUQqrJxajAU,UgxUVoJBa6kb4yi8mtl4AaABAg,@Felixandiforever,UCeqZsLc_UUJtZJ4EgIIj6gQ,Nice love ❤️,1,2024-09-09T23:25:06Z,,0
HUQqrJxajAU,UgyEzE78fkM1Buba_fN4AaABAg,@わたなべよしえ-i6d,UCSrWRl5yNr7jYI8FTB0qmmA,💞💞🎶🎶🎶💞💞😄😄素晴らしい🤗🤗,1,2024-09-09T22:46:19Z,,0
HUQqrJxajAU,Ugzpi_CAMqNvQnJahnp4AaABAg,@871ash,UC-zWTW2aKH05SQ9LcwlKmPA,"So cute, I love you all ❤❤",1,2024-09-09T22:43:37Z,,0
HUQqrJxajAU,UgxNBuVaQEafXokfC3N4AaABAg,@kyon..,UCskXLSPikTGIKHN6Nu70oSw,I will never forget this summer I spent with you! I had a very happy summer:)🩵,2,2024-09-09T22:35:43Z,,0
HUQqrJxajAU,UgzI5RxRDT_1I62fdJ14AaABAg,@mustikaesyi606,UC4YAg18479IneH3K3yxTSrg,I am always happy because there is SF9 always make me happy ❤,1,2024-09-09T22:34:18Z,,0
HUQqrJxajAU,UgwxZgK1gXjLv-1KjkR4AaABAg,@alicesbook,UCinbJdIkvjK61DILWkEptrg,❤❤,0,2024-09-09T21:57:14Z,,0
HUQqrJxajAU,UgyNW0nphu51nuCx3BB4AaABAg,@alemiller9,UC14oGQd8dfbFYcoYAYJtxkg,"Seeing just 5 of you guys, brings tears to my eyes.... I love all of you 9, regardless where each of you are...",7,2024-09-09T21:28:07Z,,0
HUQqrJxajAU,UgyoXY-NuOF9Jy6exBR4AaABAg,@17_712,UCzh7a7R3AgS8TCZvrXlIiHQ,몇번째 보고 있는지 모루겟어 🥹 얘드라 사랑해애❤❤❤,1,2024-09-09T21:09:39Z,,0
HUQqrJxajAU,Ugy9cZbtFnBUYzCIbgF4AaABAg,@vksxkwl105,UCL9nCZvKhWtNP7_zjlZXq8w,이거 되게... 울컥하네.... 🥺🥺 에스에프나인 화댝!!!!!!!!,2,2024-09-09T21:04:50Z,,0
HUQqrJxajAU,Ugzz8LhzKj-aADLF9Ut4AaABAg,@론랑둥이-s6j,UCvkbPJ34DFd6nXPzl0YXlAg,앞으로도 쭉~~~ 영원히 행복하자❤❤ 왜 울컥하지🥹🥹 셒구덕에 너무 행복하게 보냈어 고마워~🩷🩷🩷,2,2024-09-09T20:04:19Z,,0
HUQqrJxajAU,UgzFR1zffjSSPGgRB4F4AaABAg,@lindasalas3403,UCULFfyahNOHAwitph7AARhQ,"Beautiful and Handsome
Great smile, Best dressed",3,2024-09-09T20:03:52Z,,0
HUQqrJxajAU,UgwTqGg6dw2GHBgdSC94AaABAg,@H.9-hsy,UCt-Ecm9UKRWDqARN_7hVnpw,ㅋ모야 1명씩 다 볼려고 10번 넘게 본듯❤❤❤ 나야좋지❤❤❤,1,2024-09-09T20:03:32Z,,0
HUQqrJxajAU,Ugwk7ype4-EjLesFUph4AaABAg,@drpkqtr-h4p,UCGJP9HOxD4kEGTZDuSr77PA,いい映像〜〜DWBHを届けてくれてありがとう♥︎SF9大好きだよ໒꒱⋆⁺,2,2024-09-09T19:00:20Z,,0
HUQqrJxajAU,UgzCuxMQE-HHwOrxq9J4AaABAg,@SoniaOrtiz-t8e,UCbh2zZKa62E9Z-XQG1eySCg,Tengo que verlas todas...cinco veces❤❤❓️multiplicado por 5🤔👍🏽😉👌🏽😻🤩🫶🏽💋🙌🎉💖🇨🇴,1,2024-09-09T18:38:41Z,,0
HUQqrJxajAU,Ugy8FzI6kux8bxzST-R4AaABAg,@adibehali8801,UCBnwaPAvjo8KGCJUz_Hw4gw,"You are like brothers, you resemble each other. May God protect you, Lord, and fulfill all your wishes, Lord of the worlds.",3,2024-09-09T18:22:55Z,,0
HUQqrJxajAU,Ugzo9eYMYZkDX4XqhCN4AaABAg,@immafantasy03,UCQJMtsL-y1Wqys9wUXp5ZzA,MY SF9 I LOVE U GUYS TOO MUCH 😭❤,2,2024-09-09T18:15:52Z,,0
HUQqrJxajAU,UgzwCTlkifl4de5y7_J4AaABAg,@claudiao932,UCVvnswd5mHaU1JrluQr2Szg,❤😄🤙,1,2024-09-09T18:05:52Z,,0
HUQqrJxajAU,Ugx3c18vppCmEpzv4T54AaABAg,@1024KYOU,UC5wFdgxXEq53YGP17haVQIQ,きゃー(*ºoº*)❤可愛い！,1,2024-09-09T17:57:11Z,,0
HUQqrJxajAU,Ugx-8a-CDMgomveK95t4AaABAg,@dawareginajeong4721,UC-NzP57sru1lIF2-iJor5tQ,올여름 덕분에 정말 행복했어 우리 오래오래 함께 하자,1,2024-09-09T17:43:39Z,,0
