video_id,video_link,title,comment_count,like_count,languages_used,channel_id,channel_title,published_at,en,ko,unknown,de,tl,id,es,tr,et,cy,ca,pl,pt,so,ru,ja,hr,ro,ar,it,af,th,fi,da,nl,sw,vi,hu,fr,sv,no,fa,sq,cs,bg,lt,sl,sk,lv,uk,mk,zh-cn,he,el,bn,ur,te,pa,zh-tw,ml,ta,kn,gu,ne,hi,mr,view_count,total_comments_processed,languages
OM80EgHBqgI,,Then I set you right on fire 👣🔥 #IVE #아이브 #LEESEO #이서 #ATTITUDE #REBELHEART #Shorts,512.0,47556,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-06 07:00:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396386.0,100.0,"{'es': 2, 'unknown': 8, 'en': 16, 'ko': 62, 'it': 1, 'et': 3, 'ja': 4, 'nl': 1, 'ca': 1, 'tr': 1, 'so': 1}"
mtdc534P7No,,LIZ𝕋𝕌𝔻𝔼 🕶️ #IVE #아이브 #LIZ #리즈 #ATTITUDE #REBELHEART #Shorts,685.0,37620,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-06 06:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253921.0,100.0,"{'ko': 66, 'en': 12, 'unknown': 8, 'ru': 2, 'ja': 5, 'vi': 1, 'de': 1, 'pl': 1, 'tr': 1, 'et': 1, 'hu': 1, 'sk': 1}"
blIkPgtlQZw,https://www.youtube.com/watch?v=blIkPgtlQZw,BLACKPINK 2025 WORLD TOUR TEASER,32994.0,359031,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2025-02-05 15:00:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ic90UL9U2B8,,IVE 아이브 &#39;ATTITUDE&#39; MV Reaction,703.0,19525,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-05 14:00:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310967.0,100.0,"{'unknown': 6, 'en': 36, 'ko': 36, 'fr': 1, 'cy': 2, 'tl': 1, 'es': 1, 'da': 1, 'no': 2, 'sl': 1, 'de': 2, 'ja': 3, 'af': 1, 'sw': 1, 'so': 1, 'vi': 4, 'et': 1}"
pxmI-eRbya8,,#지락실 &#39;S ATTITUDE ✨ #IVE #아이브 #ANYUJIN #안유진 #ATTITUDE #REBELHEART #뿅뿅지구오락실 #Shorts,809.0,53543,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-05 13:04:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913933.0,100.0,"{'ko': 91, 'en': 1, 'cy': 1, 'unknown': 4, 'id': 1, 'ja': 2}"
78fqNxI1ShQ,,나래식 ‘𝐀𝐓𝐓𝐈𝐓𝐔𝐃𝐄‘ 🍚💚 with #박나래 #IVE #아이브 #GAEUL #가을 #REI #레이 #ATTITUDE #REBELHEART #Shorts @나래식,1442.0,79789,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-05 11:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556440.0,100.0,"{'ko': 77, 'unknown': 10, 'en': 6, 'fi': 1, 'fr': 1, 'cy': 1, 'ja': 3, 'tr': 1}"
plWWli77fes,,[진즈하여행] 대구ㅣ먹방여행🍽️ l 진즈하 맛집 털고 옴😋 l EP.3,556.0,13205,,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2025-02-05 10:59:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200120.0,100.0,"{'ko': 46, 'en': 25, 'no': 1, 'th': 1, 'ja': 12, 'fr': 2, 'ca': 1, 'ru': 1, 'sw': 1, 'pl': 1, 'pt': 1, 'ro': 1, 'tl': 1, 'unknown': 4, 'de': 1, 'id': 1}"
0tEh3NoYSD0,,𝙾𝚄𝚁 &#39;𝙰𝚃𝚃𝙸𝚃𝚄𝙳𝙴&#39; ✨🖤 #IVE #아이브 #LIZ #리즈 #LEESEO #이서 #ATTITUDE #REBELHEART #Shorts,802.0,65556,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-04 11:30:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693620.0,100.0,"{'fr': 3, 'ro': 1, 'ko': 56, 'en': 21, 'unknown': 5, 'ja': 4, 'es': 3, 'id': 1, 'et': 2, 'af': 1, 'pt': 2, 'de': 1}"
zgpIgqsoNAs,https://www.youtube.com/watch?v=zgpIgqsoNAs,[Light Jeans] Shinhan Securities Campaign behind 🔎 | NewJeans,760.0,11106,0.0,UCMki_UkHb4qSc0qyEcOHHJw,NewJeans,2025-02-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
B9ZxuSRWAq8,,쏘 라블리 💓 with #강소라 (EASY VER.) #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,326.0,39331,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-04 07:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513302.0,100.0,"{'ko': 62, 'en': 11, 'unknown': 13, 'so': 1, 'it': 1, 'sq': 1, 'nl': 1, 'hu': 1, 'ja': 2, 'ro': 3, 'id': 1, 'tl': 2, 'pt': 1}"
d-vmbNW9GbU,,IVE 아이브 &#39;ATTITUDE&#39; 응원법 (Cheering Guide),802.0,15587,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-04 02:00:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333662.0,100.0,"{'ja': 3, 'ko': 76, 'cy': 10, 'unknown': 2, 'no': 1, 'en': 5, 'es': 1, 'hu': 1, 'sk': 1}"
plO3jULOoKE,,[Ae to Z] 난 대단해! 난 최고야!! | 카리나의 첫 글램핑🪵🔥,1617.0,37531,,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,2025-02-03 13:01:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111848.0,100.0,"{'en': 15, 'cy': 3, 'ko': 59, 'ja': 4, 'tr': 2, 'tl': 3, 'unknown': 2, 'sw': 6, 'ro': 2, 'no': 1, 'so': 1, 'id': 1, 'it': 1}"
l1zKDQiH0-8,,아쪼튜드 🐶🤎 #IVE #아이브 #ANYUJIN #안유진 #ATTITUDE #REBELHEART #Shorts,1250.0,43000,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 10:35:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429238.0,100.0,"{'ko': 96, 'en': 1, 'unknown': 3}"
fUSUTSRVSGY,,행운은 늘 네 편인 걸 ⋆˚✿˖° #IVE #아이브 #ATTITUDE #REBELHEART #Shorts,906.0,87316,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 10:00:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291005.0,100.0,"{'ko': 66, 'ja': 4, 'et': 1, 'hr': 1, 'en': 16, 'sv': 1, 'fi': 1, 'ro': 1, 'unknown': 3, 'it': 2, 'tl': 1, 'pl': 1, 'da': 1, 'id': 1}"
AajQnW_4zOY,,06. TKO,1338.0,17780,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 09:00:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487462.0,100.0,"{'fr': 1, 'ja': 2, 'en': 50, 'unknown': 2, 'tl': 3, 'cy': 13, 'ko': 10, 'de': 2, 'sl': 2, 'pl': 1, 'sq': 1, 'sk': 2, 'ro': 1, 'ca': 1, 'vi': 2, 'hr': 1, 'es': 3, 'fi': 1, 'af': 1, 'sw': 1}"
RVhY4yOYZ_4,,05. ATTITUDE,673.0,17305,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 09:00:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927984.0,100.0,"{'cy': 13, 'sl': 2, 'unknown': 6, 'en': 33, 'de': 1, 'ko': 24, 'ja': 11, 'pl': 2, 'id': 1, 'bg': 1, 'fi': 2, 'pt': 1, 'it': 1, 'tl': 1, 'so': 1}"
C10tc9qJs2s,,04. Thank U,916.0,14544,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 09:00:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312126.0,100.0,"{'nl': 1, 'cy': 13, 'ko': 26, 'en': 42, 'ja': 5, 'unknown': 5, 'id': 1, 'fr': 1, 'pl': 1, 'es': 2, 'de': 1, 'pt': 1, 'tr': 1}"
r8W2bjPcX_Q,,03. You Wanna Cry,1074.0,16197,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 09:00:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364647.0,100.0,"{'cy': 14, 'unknown': 3, 'de': 2, 'en': 46, 'ja': 3, 'ca': 1, 'ko': 23, 'sl': 1, 'id': 2, 'da': 1, 'af': 1, 'sw': 1, 'ur': 1, 'vi': 1}"
a6OH_pDIb9g,,02. FLU,957.0,19881,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 09:00:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545901.0,100.0,"{'ko': 31, 'en': 33, 'es': 2, 'ja': 8, 'cy': 15, 'so': 1, 'ru': 1, 'fr': 1, 'unknown': 2, 'ca': 1, 'it': 2, 'af': 1, 'sv': 2}"
sJWzsH9Y4KY,,01. REBEL HEART,341.0,8728,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-03 09:00:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317328.0,100.0,"{'da': 2, 'cy': 13, 'ko': 30, 'unknown': 8, 'sl': 2, 'sk': 1, 'ro': 2, 'en': 28, 'de': 2, 'tl': 2, 'es': 1, 'ja': 2, 'pt': 3, 'af': 1, 'vi': 1, 'id': 1, 'so': 1}"
ZSz9gdJgFmk,,🧹🪽 #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,563.0,28577,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-02 05:30:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237867.0,100.0,"{'ko': 60, 'en': 16, 'unknown': 6, 'so': 3, 'ja': 4, 'de': 3, 'et': 1, 'vi': 1, 'es': 2, 'id': 2, 'ro': 1, 'bg': 1}"
9ngPeH1F11Y,,𝐑𝐄𝐁𝐄𝐋 𝐇𝐄𝐀𝐑𝐓 𝐳𝐢𝐩. ʟᴇᴇsᴇᴏ 🏹🍭 #IVE #아이브 #LEESEO #이서 #ATTITUDE #REBELHEART #Shorts,454.0,41349,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-02-01 10:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374964.0,100.0,"{'ko': 75, 'fr': 1, 'no': 1, 'en': 10, 'ro': 2, 'unknown': 4, 'et': 1, 'ja': 5, 'fi': 1}"
k92joLYlJdU,,[ae:scenes] &#39;Pink Hoodie&#39; 첫 공개 재밌게 봐주시길🩷 | aespa 2024 연말 무대 비하인드,613.0,21585,,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,2025-01-31 13:00:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412769.0,100.0,"{'ko': 37, 'unknown': 5, 'en': 23, 'de': 2, 'af': 1, 'fi': 3, 'zh-tw': 1, 'cy': 6, 'et': 1, 'ja': 5, 'pt': 1, 'es': 4, 'tl': 2, 'vi': 1, 'hr': 1, 'nl': 1, 'id': 4, 'da': 1, 'sw': 1}"
rUDyz2k3eLU,,This is how we welcome the new year#aespa #에스파 #GISELLE #WINTER  #NINGNING #shorts,793.0,123865,,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,2025-01-30 14:00:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243480.0,100.0,"{'en': 39, 'zh-tw': 1, 'sw': 4, 'ko': 12, 'tl': 3, 'ja': 1, 'zh-cn': 1, 'unknown': 10, 'es': 3, 'de': 3, 'vi': 2, 'af': 2, 'cy': 1, 'fr': 1, 'it': 3, 'et': 2, 'id': 1, 'nl': 2, 'da': 1, 'no': 2, 'so': 2, 'tr': 1, 'ro': 2, 'lv': 1}"
XNoIcVjnCaU,,we so wavyyy#aespa #에스파 #GISELLE #NINGNING #shorts,665.0,82074,,UC9GtSLeksfK4yuJ_g1lgQbg,aespa,2025-01-30 12:00:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727767.0,100.0,"{'tl': 10, 'vi': 3, 'no': 3, 'en': 23, 'ko': 25, 'de': 3, 'unknown': 8, 'it': 4, 'da': 2, 'zh-cn': 4, 'cs': 1, 'nl': 1, 'tr': 2, 'fr': 2, 'id': 1, 'ja': 3, 'et': 1, 'pt': 1, 'cy': 1, 'es': 1, 'af': 1}"
Dy6cviq_luc,,Rebels in our heart! 🌠 with #NCTWISH #SION (EASY VER.) #IVE #아이브 #LEESEO #이서 #REBELHEART #Shorts,367.0,34462,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-30 11:00:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309508.0,100.0,"{'ko': 79, 'et': 2, 'de': 2, 'id': 2, 'en': 4, 'ja': 1, 'ca': 1, 'unknown': 4, 'af': 2, 'es': 2, 'it': 1}"
wi9ZBvFFVqI,https://www.youtube.com/watch?v=wi9ZBvFFVqI,[Light Jeans] MINJI &amp; HANNI SPUR Photoshoot Behind 💐ㅣNewJeans,589.0,10586,0.0,UCMki_UkHb4qSc0qyEcOHHJw,NewJeans,2025-01-30 10:00:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4y6J62no6yk,,Smile ~ 🙂 #IVE #아이브 #ANYUJIN #안유진 #ATTITUDE #REBELHEART #Shorts,475.0,27923,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-30 04:30:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284716.0,100.0,"{'ko': 81, 'unknown': 4, 'en': 7, 'zh-cn': 1, 'tr': 1, 'sw': 1, 'cy': 1, 'pt': 1, 'ja': 2, 'id': 1}"
fdGT48DUnl8,,[진즈하여행] 부산ㅣ핫플레이스여행🔥ㅣ우리 가는 곳이 다 핫플이지⭐️ㅣEP.2,588.0,17012,,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2025-01-29 11:00:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277379.0,100.0,"{'ko': 48, 'en': 16, 'cy': 2, 'so': 1, 'sl': 1, 'fr': 1, 'ca': 1, 'ja': 12, 'it': 2, 'nl': 2, 'unknown': 5, 'pt': 1, 'tl': 1, 'es': 1, 'fi': 1, 'id': 1, 'ru': 1, 'de': 2, 'sw': 1}"
cD59jk-TS3A,,설 연휴 건강하게 보내는 방법 ✌️ (과식 편) #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진 #HONGEUNCHAE #홍은채,302.0,49406,,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2025-01-29 08:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419161.0,100.0,"{'cy': 3, 'ru': 4, 'ja': 5, 'en': 33, 'fi': 2, 'ro': 3, 'es': 4, 'unknown': 7, 'de': 2, 'ko': 27, 'cs': 2, 'af': 2, 'sq': 1, 'bg': 1, 'tr': 1, 'id': 1, 'sw': 1, 'uk': 1}"
gKOBxqP1aho,,설 연휴 건강하게 보내는 방법 ☝️ (운전 편) #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #KAZUHA #카즈하,226.0,30470,,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2025-01-29 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235766.0,100.0,"{'sw': 1, 'ko': 33, 'unknown': 12, 'sk': 1, 'en': 27, 'hr': 2, 'no': 2, 'cy': 3, 'fi': 1, 'sq': 1, 'ja': 7, 'it': 1, 'sl': 1, 'es': 4, 'fr': 1, 'ro': 1, 'et': 1, 'pl': 1}"
TwSDsVNL2ic,,"𝘚𝘰 𝘤𝘢𝘭𝘭 𝘮𝘦, 𝘮𝘢𝘺𝘣𝘦 ? 📞 #IVE #아이브 #GAEUL #가을 #ATTITUDE #REBELHEART #Shorts",1202.0,54940,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-29 07:30:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397626.0,100.0,"{'ko': 75, 'ca': 1, 'cy': 2, 'unknown': 4, 'en': 9, 'ro': 1, 'pt': 1, 'de': 2, 'vi': 1, 'tr': 1, 'so': 1, 'tl': 1, 'it': 1}"
xKhRagbwnRE,,𝐑𝐄𝐁𝐄𝐋 𝐇𝐄𝐀𝐑𝐓 𝐳𝐢𝐩. ᴊᴀɴɢᴡᴏɴʏᴏᴜɴɢ 🏹👗 #IVE #아이브 #JANGWONYOUNG #장원영 #ATTITUDE #REBELHEART #Shorts,410.0,32451,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-29 06:00:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231292.0,100.0,"{'ko': 67, 'so': 1, 'en': 20, 'unknown': 6, 'da': 1, 'it': 1, 'ja': 2, 'tl': 1, 'fr': 1}"
CUPyBtlFpy4,,𝐑𝐄𝐁𝐄𝐋 𝐇𝐄𝐀𝐑𝐓 𝐳𝐢𝐩. ʀᴇɪ 🏹🍊 #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,367.0,47411,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-28 11:30:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491029.0,100.0,"{'ja': 14, 'ko': 61, 'tr': 1, 'unknown': 6, 'ro': 2, 'en': 14, 'de': 1, 'hr': 1}"
YhlFoAslBC4,https://www.youtube.com/watch?v=YhlFoAslBC4,[Light Jeans] OLENS Behind💫 | NewJeans,650.0,9856,0.0,UCMki_UkHb4qSc0qyEcOHHJw,NewJeans,2025-01-28 10:00:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
GE7O0TjtUCE,,KONG KONG KONG 💓 #IVE #아이브 #REI #레이 #LIZ #리즈 #ATTITUDE #REBELHEART #Shorts,830.0,51334,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-28 08:00:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496272.0,100.0,"{'so': 1, 'ko': 58, 'ru': 10, 'unknown': 3, 'ja': 6, 'en': 11, 'mk': 3, 'ro': 2, 'zh-tw': 1, 'sw': 1, 'id': 1, 'de': 1, 'no': 1, 'sk': 1}"
bnr8n-oSKWc,,눈이.. 내려와용☃️ #IVE #아이브  #GAEUL #가을 #LIZ #리즈 #ATTITUDE #REBELHEART #Shorts,972.0,58131,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-27 15:23:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587760.0,100.0,"{'ko': 79, 'ja': 3, 'unknown': 11, 'ro': 2, 'en': 4, 'id': 1}"
gmbqVXIhSPA,,Re2’s 3irthday 🎂♡ ݁₊ . 💿  ̖́- #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,927.0,26426,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-27 09:30:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167199.0,100.0,"{'ko': 82, 'en': 10, 'af': 1, 'ro': 3, 'tl': 1, 'ja': 1, 'cy': 1, 'unknown': 1}"
iazBUNEGqIU,,괜차나....!✋ #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #SAKURA #사쿠라 #KAZUHA #카즈하 #HONGEUNCHAE #홍은채,1146.0,234630,,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2025-01-27 08:00:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643664.0,100.0,"{'cy': 4, 'en': 27, 'ko': 21, 'es': 3, 'ja': 13, 'sw': 5, 'unknown': 9, 'sk': 1, 'pl': 2, 'af': 2, 'nl': 1, 'cs': 2, 'de': 3, 'it': 2, 'vi': 3, 'et': 1, 'id': 1}"
GxBNDNB44QU,,안녕 가을아 🍒👋 #IVE #아이브 #GAEUL #가을 #ATTITUDE #REBELHEART #Shorts,2021.0,78734,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-27 07:30:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820345.0,100.0,"{'ko': 70, 'unknown': 9, 'id': 1, 'cy': 4, 'en': 9, 'ja': 2, 'pt': 1, 'de': 2, 'ro': 2}"
ernyOAwzabo,,IVE 아이브 &#39;ATTITUDE&#39; Concept Film,1471.0,34454,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-26 14:00:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458475.0,100.0,"{'fr': 1, 'en': 41, 'cy': 4, 'ko': 35, 'ja': 2, 'vi': 2, 'unknown': 6, 'ca': 1, 'de': 3, 'tl': 2, 'hu': 1, 'es': 1, 'ru': 1}"
B0liskgil5Q,,영원을 바라는 사이보단 𝐟𝐨𝐫𝐞𝐯𝐞𝐫 𝟏𝐕𝐄 ⭑·⁺ ⊹ #IVE #아이브 #REBELHEART #ATTITUDE #Shorts,1154.0,248135,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-26 11:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491539.0,100.0,"{'ko': 59, 'ja': 4, 'de': 1, 'en': 16, 'cy': 3, 'lv': 1, 'unknown': 4, 'zh-cn': 1, 'fi': 1, 'da': 1, 'es': 1, 'pt': 1, 'fr': 2, 'vi': 1, 'so': 1, 'sw': 1, 'no': 1, 'tl': 1}"
MiWHG8LOGx0,,"Love me, hate me 🕶💘 #IVE #아이브 #JANGWONYOUNG #장원영 #LIZ #리즈 #LEESEO #이서 #REBELHEART #ATTITUDE #Shorts",703.0,75174,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-26 10:22:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239759.0,100.0,"{'ko': 53, 'unknown': 4, 'ja': 12, 'et': 1, 'el': 1, 'tl': 1, 'ro': 1, 'en': 14, 'it': 3, 'ar': 1, 'th': 1, 'cy': 2, 'pt': 1, 'hu': 1, 'sl': 2, 'ca': 1, 'nl': 1}"
chod_1m__JE,,BREAK FREE❕️with #ZB1 #한유진 #IVE #아이브 #LEESEO #이서 #REBELHEART #Shorts,739.0,75903,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-26 06:00:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859018.0,100.0,"{'ko': 67, 'en': 14, 'sv': 1, 'unknown': 5, 'sw': 2, 'id': 1, 'ro': 1, 'sl': 1, 'af': 1, 'so': 1, 'pl': 1, 'et': 2, 'el': 1, 'ru': 1, 'ja': 1}"
PE4_bfXoRBQ,,𝓝𝓸 𝓯𝓪𝓵𝓵  #IVE #아이브 #GAEUL #가을 #REBELHEART #ATTITUDE #Shorts,805.0,41694,,UC-Fnix71vRP64WXeo0ikd0Q,IVE,2025-01-25 11:30:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271405.0,100.0,"{'unknown': 8, 'en': 23, 'ja': 7, 'ko': 44, 'pl': 3, 'so': 2, 'sw': 2, 'ro': 2, 'sv': 1, 'fr': 1, 'ca': 2, 'de': 3, 'pt': 1, 'ar': 1}"
