video_id,comment_id,author,author_channel_id,text,like_count,published_at,parent_id,reply_count
Iq5nF_C8yPo,UgyRmY6Tb3pX7fIB2f94AaABAg,@kirstydarroch335,UCzT2EpYgMgl4zOngh5RJAfw,His smile is everything,1,2025-04-07T12:39:30Z,,0
Iq5nF_C8yPo,UgyKwmuMX9CWdUX6lfV4AaABAg,@triviabliss4131,UC-xY2y05_kDmo4l9QFA6DCQ,900k is coming,0,2025-03-14T18:20:52Z,,0
Iq5nF_C8yPo,UgythXRzwtHlNoaXmlp4AaABAg,@dodora-r5w,UCNCfHD-1fLJygZJNpBP_Q-g,We love you,0,2025-03-10T13:24:56Z,,0
Iq5nF_C8yPo,UgxLS_fRMzEZEi5jSD94AaABAg,@Isa-y8w1g,UCwnmueuBY0EnqcLrWNMvPAg,We love...J-hope,0,2025-03-07T11:37:51Z,,0
Iq5nF_C8yPo,UgxOeuTCZAsm4KStOzt4AaABAg,@DelmaMungoni-uz8gr,UC_0yC4H0N0tpH-ghtdZ1GYw,Jhopeeee performance in Paris was lit🔥🔥,0,2025-02-22T15:08:35Z,,0
Iq5nF_C8yPo,UgyNEzc-gmDvF-e-5Xh4AaABAg,@dodora-r5w,UCNCfHD-1fLJygZJNpBP_Q-g,Uma linda canção e colaboração. Amamos J-hope. Amamos BTS,0,2025-02-05T19:59:21Z,,0
Iq5nF_C8yPo,UgyqP7DTDejICdPO1Dt4AaABAg,@cute_pie777,UCiMTCWEIMowehQpc6jiqt1A,"This is so beautiful, I am crying 😭",0,2025-02-03T13:08:38Z,,0
Iq5nF_C8yPo,UgyT-9Lm5th2S47HSMp4AaABAg,@cute_pie777,UCiMTCWEIMowehQpc6jiqt1A,How did he whistle like that??!!,0,2025-02-03T13:06:51Z,,0
Iq5nF_C8yPo,UgzC5TST6ya_mZEHqIV4AaABAg,@AnaAparecidaLanza,UCxu2XX4nMgPJAtFkSw2Ercg,Mas é maravilhoso Hobi ❤essa alegria contagia❤❤❤🎉🎉🎉,0,2025-01-30T13:02:06Z,,0
Iq5nF_C8yPo,Ugww5ZeJ0KPpluEfXP14AaABAg,@niceealves5016,UCkcU2PMSAFEtPznu_TcYfzQ,This ray of sunshine is so beautiful 🥰😘💜,0,2024-12-20T12:27:38Z,,0
Iq5nF_C8yPo,Ugyfw18AtJX4B4lU9vp4AaABAg,@dstronggg,UC3zDN9Oxp80K90F39IVavSA,Our H O P E,1,2024-12-17T06:10:35Z,,0
Iq5nF_C8yPo,UgwUYwh9VHLbc-0bvwx4AaABAg,@btsafetoeamor,UCbWtbHvcNWKg5Kr9wZgKQcQ,J-hope...amamos você,0,2024-11-15T02:54:14Z,,0
Iq5nF_C8yPo,UgydEmI5_3yAqWoXd6N4AaABAg,@dewifebrita,UC5W-CynXNh1wd8_B99WQFzg,❤️💜💜💜💜💜💜💜❤️,0,2024-11-03T01:11:31Z,,0
Iq5nF_C8yPo,Ugw1lgqkSB6_w4_bMZd4AaABAg,@Pratyukips,UC_3zfbnrJguQojz1mD1-yog,Awesome sunshine,1,2024-10-30T12:15:32Z,,0
Iq5nF_C8yPo,UgzBSjzLpLSYFwVrCGl4AaABAg,@MiloudiNourelhouda-y1z,UC1TDNWg0Sv3sPjm9-p8R6cA,Jhoooope,1,2024-10-24T17:56:01Z,,0
Iq5nF_C8yPo,UgzYVgfDssCHagUlZzh4AaABAg,@Ferreyralujan,UC2kcvK1GBgy28i3QygA_V8Q,귀여워 제이홉❤❤,0,2024-10-19T01:46:44Z,,0
Iq5nF_C8yPo,UgxLSywsm5R4tl5L_S54AaABAg,@Yeliz_love,UCkusiliE_jHtoWCzRsOGiHg,"Solo 1 Día para el regreso de nuestro sol. Soy llanto •́⁠ ⁠ ⁠‿⁠ ⁠,⁠•̀",0,2024-10-15T19:50:16Z,,0
Iq5nF_C8yPo,UgzXOcZd4QrbryQDGpt4AaABAg,@Oyasuminana7,UCqdO0CX8BtapUPf8ry4n_zg,Mí Hobito ya regresa en unos días 🥹,0,2024-10-13T00:43:41Z,,0
Iq5nF_C8yPo,Ugw9pVXEpkC2elEYRxF4AaABAg,@LeksSamson,UCWxEA_m3jTJztEesYFm1z4A,We love you hobi 💜,0,2024-10-07T10:29:13Z,,0
Iq5nF_C8yPo,UgxcG7o43rIThIk9jSF4AaABAg,@bluesummer1365,UCUEoSV8MVmETJm_FzmuG3kg,Adorable j-hope 💜 see you soon,0,2024-09-21T11:27:09Z,,0
Iq5nF_C8yPo,UgytY6i6dI2t9a_ORWp4AaABAg,@Zarina-f3n,UCfNYhVBrrjtaeAwCmhaTDUQ,"Возвращайся поскорее невредимым, солнышко 💜",0,2024-09-08T17:45:59Z,,0
Iq5nF_C8yPo,UgwS7t2_HXlhOjgnNAF4AaABAg,@vanessarocha4698,UCgAr-XumzNnUl3JgrZ8Vj6A,ele é o amor da minha vida!,0,2024-09-02T02:50:07Z,,0
Iq5nF_C8yPo,UgwHP50Mnd4YeFUY8Sd4AaABAg,@Britzpark,UCVmu0WU8AM8jxLPBako0jMg,My sunshine,0,2024-08-31T21:47:13Z,,0
Iq5nF_C8yPo,UgzAjKAY-nLfXzMPybF4AaABAg,@Ruth2004-z7p,UCFHSq792aT5St3ZQ2_ZOodg,Mi hermoso solecito ❤❤❤❤❤ya está por salir ❤❤❤,0,2024-08-09T00:20:20Z,,0
Iq5nF_C8yPo,Ugz3nwy03Lj5EEDqXIx4AaABAg,@drtp2105,UC9SqluVHF73SE637D5DTECQ,Ma boi j-hope!,0,2024-08-08T10:28:34Z,,0
Iq5nF_C8yPo,UgzfxYdVixjAm7HzHrJ4AaABAg,@apar47,UCkvQ2RwzxXkK4LdUeTyMq8Q,His Whistle is also like hobi sweet and melodic,1,2024-07-27T12:36:10Z,,0
Iq5nF_C8yPo,UgzUZvpJF7kwF9Oa5r94AaABAg,@Egret_Jul,UC2TMIWUE7g5P2qPtoCAyB3w,я скучаю.. скорее бы ты вернулся,0,2024-07-21T04:39:28Z,,0
Iq5nF_C8yPo,UgxSzvX2XBPD9YpN5EV4AaABAg,@nataliavaleria7653,UC0fBSfq9P3NN9npcFP4uZuw,Jhooooooooooooooopeeeeeeee,1,2024-07-15T02:59:09Z,,0
Iq5nF_C8yPo,UgyYqcfip5XbJb6A9UV4AaABAg,@nataliavaleria7653,UC0fBSfq9P3NN9npcFP4uZuw,Nosso solzinho,1,2024-07-15T02:58:56Z,,0
Iq5nF_C8yPo,UgytjsHZrjMZSWd1aK94AaABAg,@Remedy218,UCbhAA5kEHyUj-hI8N6HoUFw,99 days until Hobi returns!,0,2024-07-09T20:14:35Z,,0
Iq5nF_C8yPo,Ugwdnr-Z9iJRbVxiViN4AaABAg,@jade0218,UCrhJL7J0WjlowB3RhSMI9_Q,Can't wait for this October,0,2024-06-28T23:22:25Z,,0
Iq5nF_C8yPo,Ugzj4eGqD39gxJsqUfx4AaABAg,@gameszone8982,UCQPP3iN10US2foCis3Rp7Pw,Oh my hobi .......🎉🎉🎉 i am Bts army..frome Bangladesh 🎉❤❤,0,2024-06-21T17:25:12Z,,0
Iq5nF_C8yPo,Ugy9vVFnmnS9FGTmtWl4AaABAg,@chaeyo99.0,UCc9uyNZsKibvHF7OrURTIEw,"‎‏Stream all JHOPE songs and don't be lazy, please.",0,2024-06-21T00:41:48Z,,0
Iq5nF_C8yPo,UgwcYrkBsDDmLb1hfHl4AaABAg,@AwEi-cu9mm,UC28SUAxWZ3gfazNj4B2fVzw,❤❤❤❤❤😢😢,0,2024-06-17T02:29:25Z,,0
Iq5nF_C8yPo,UgzECRcjYRN7t6nsa9l4AaABAg,@tinangoc1926,UCzkDIY9DqZslDveuLIRgbtA,J hop ❤❤❤❤❤,0,2024-06-11T00:04:39Z,,0
